objectid,parentid,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,doi,related_pathways
dhun-g1-101,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G1-101_20260201.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g1-101_20260201_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g1-101_20260201_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-102,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G1-102_20260201.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g1-102_20260201_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g1-102_20260201_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-103,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G1-103_20250809.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g1-103_20250809_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g1-103_20250809_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-104,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G1-104_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g1-104_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g1-104_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-105,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G1-105_20260208.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g1-105_20260208_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g1-105_20260208_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-106,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G1-106_20231209.JPG,/objects/small/mantrams_tf3_larios_rc6_dhun-g1-106_20231209_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g1-106_20231209_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-107,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G1-107_20260205.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g1-107_20260205_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g1-107_20260205_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-108,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G1-108_20250812.jpeg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g1-108_20250812_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g1-108_20250812_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-109,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G1-109_20260206.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g1-109_20260206_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g1-109_20260206_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-110,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G1-110_20250806.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g1-110_20250806_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g1-110_20250806_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-111,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G1-111_20250819.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g1-111_20250819_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g1-111_20250819_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-112,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G1-112_20260201.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g1-112_20260201_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g1-112_20260201_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-113,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G1-113_20260210.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g1-113_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g1-113_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-114,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G1-114_20260215.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g1-114_20260215_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g1-114_20260215_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-115,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G1-115_20260215.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g1-115_20260215_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g1-115_20260215_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-116,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G1-116_20260206.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g1-116_20260206_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g1-116_20260206_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g1-117,dhun-g1,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image ,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G1-117_20250811.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g1-117_20250811_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g1-117_20250811_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2,,Mobilising the name / Ram of Ram raj (DHUN Gallery 2),Piyush Kukrety; Borayin Larios; Kanika Pruthi ,2025-2026,"The name becomes spatial. Across the city, chants, symbols, and visual signs associated with politics appear on mass produced bazaar paraphenalia, flags, fabrics, garments, and digital surfaces. Repeated across streets, walls, bodies, and screens, these forms transform political language into atmosphere. The circulation of Rām as a public image, however, did not emerge suddenly in the present moment. Throughout the twentieth century, the name moved across devotional practice, anti-colonial discourse, popular cinema, print culture, public ritual, and nationalist imagination- evolving, changing and reclaiming its visible and territorial presence in everyday life. Contains stickers, walls, paper, stairs, temple, flag, newspaper strips, tiles, poster, shrine, movie poster, plastic, stone, cloth.",dhun; digital essay,"Varanasi, Uttar Pradesh, India ",25.19,82.59,,,,,,,https://creativecommons.org/licenses/by/4.0/,compound_object ,,,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-019_20260213_th.jpg,,"राम -नाम, जय श्री राम, श्री राम, राम, राधे-राम Rām-nām, Jay Śrī Rām, Śrī Rām, Rām, Rādhe-Rām, Raam-naam, jay shrii raam, shrii raam, raam, raadhe-raam. (Scriptures in different scripts, mainly Devanagari. Handwritten, printed fonts and  engraved. Some inscriptions are ellegible/partially visble.)",https://doi.org/10.57754/FDAT.ghg0b-e6k30,dhun
dhun-g2-001,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-001_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-001_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-001_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-002,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-002_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-002_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-002_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-003,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-003_20260204.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-003_20260204_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-003_20260204_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-004,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-004_20260128.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-004_20260128_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-004_20260128_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-005,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-005_20260125.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-005_20260125_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-005_20260125_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-006,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-006_20260125.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-006_20260125_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-006_20260125_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-007,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-007_20250808.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-007_20250808_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-007_20250808_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-008,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-008_20260508.png,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-008_20260508_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-008_20260508_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-009,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-009_20260217.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-009_20260217_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-009_20260217_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-010,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-010_20260216.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-010_20260216_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-010_20260216_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-011,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-011_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-011_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-011_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-012,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-012_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-012_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-012_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-013,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-013_20250808.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-013_20250808_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-013_20250808_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-014,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-014_20250806.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-014_20250806_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-014_20250806_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-015,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-015_20260206.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-015_20260206_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-015_20260206_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-016,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-016_20260205.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-016_20260205_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-016_20260205_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-017,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-017_20260205.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-017_20260205_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-017_20260205_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-018,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-018_20260211.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-018_20260211_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-018_20260211_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-019,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-019_20260213.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-019_20260213_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-019_20260213_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-020,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-020_20250205.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-020_20250205_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-020_20250205_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-021,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-021_20260216.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-021_20260216_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-021_20260216_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-022,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-022_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-022_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-022_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-023,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-023_20250814.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-023_20250814_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-023_20250814_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-024,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G2-024_20250815.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g2-024_20250815_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g2-024_20250815_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-025,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G2-025_20260206.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g2-025_20260206_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g2-025_20260206_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-026,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G2-026_20260508.JPEG,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g2-026_20260508_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g2-026_20260508_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g2-027,dhun-g2,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G2-027_20250811.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g2-027_20250811_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g2-027_20250811_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3,,Between Saguṇ and Nirguṇ (DHUN Gallery 3),Piyush Kukrety; Borayin Larios; Kanika Pruthi ,2025-2026,"The Name appears differently, shifting between the formless (Nirguṇ) and the embodied (Saguṇ). The images trace the shifting visual life of the name across devotional, political, socio-cultural and mediated spaces. In some instances, Rām appears through saguṇ forms: embodied in idols, posters, calendar art, televised mythologies, or monumental iconography that give the divine a recognizable figure and presence. In others, the name moves through nirguṇ registers, where sound, script, repetition, color, or atmosphere become more important than figuration itself. Here, the divine is carried through chant, typography, rhythm, and circulation rather than through a fixed image. Contains stickers, posters, key chain, tiles, stones, clothes, paper malas, chains, prayer chains, dieties, shrines, metall grids, walls, prayer chains, wall paintings, grids, wristband, statues, flags, billboards, electronic meter, animal representation and pictures, wooden boards, plants, flower garlands, stone chains, amulets, hands, wires, stairs, electrical circuit, stone encarving.",dhun; digital essay; sticker; poster; key chain; tiles; textile; flower garlard,"Varanasi, Uttar Pradesh, India ",25.19,82.59,,,,,,,https://creativecommons.org/licenses/by/4.0/,compound_object ,,,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-050_20260201_th.jpg,,"राम -नाम, जय श्री राम, श्री राम, राम, राधे-राम Rām-nām, Jay Śrī Rām, Śrī Rām, Rām, Rādhe-Rām, Raam-naam, jay shrii raam, shrii raam, raam, raadhe-raam. (Scriptures in different scripts, mainly Devanagari. Handwritten, printed fonts and  engraved. Some inscriptions are ellegible/partially visble.)",https://doi.org/10.57754/FDAT.ghg0b-e6k30,dhun
dhun-g3-001,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-001_20260201.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-001_20260201_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-001_20260201_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-002,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-002_20250803.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-002_20250803_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-002_20250803_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-003,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-003_20250805.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-003_20250805_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-003_20250805_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-004,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-004_20250806.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-004_20250806_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-004_20250806_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-005,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-005_20250806.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-005_20250806_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-005_20250806_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-006,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-006_20250806.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-006_20250806_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-006_20250806_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-007,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-007_20250806.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-007_20250806_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-007_20250806_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-008,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-008_20250806.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-008_20250806_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-008_20250806_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-009,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-009_20250806.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-009_20250806_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-009_20250806_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-010,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-010_20250806.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-010_20250806_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-010_20250806_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-011,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-011_20250808.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-011_20250808_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-011_20250808_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-012,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-012_20250808.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-012_20250808_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-012_20250808_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
